,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,41.0,15.0,820nm,53782,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,3,0.041,rice,Pho1[-N]#10,1,-2.299897368010055
4,4,p700_reference,46.0,20.0,820nm,53781,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,4,0.046,rice,Pho1[-N]#10,1,-2.299854604680911
5,5,p700_reference,51.0,25.0,820nm,53785,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,5,0.051,rice,Pho1[-N]#10,1,-2.300025657997486
6,6,p700_reference,56.0,30.0,820nm,53787,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,6,0.056,rice,Pho1[-N]#10,1,-2.3001111846557736
7,7,p700_reference,61.0,35.0,820nm,53786,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,7,0.061,rice,Pho1[-N]#10,1,-2.3000684213266296
8,8,p700_reference,66.0,40.0,820nm,53785,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,8,0.066,rice,Pho1[-N]#10,1,-2.300025657997486
9,9,p700_reference,71.0,45.0,820nm,53807,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,9,0.071,rice,Pho1[-N]#10,1,-2.300966451238649
10,10,p700_reference,76.0,50.0,820nm,53779,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,10,0.076,rice,Pho1[-N]#10,1,-2.2997690780226234
11,11,p700_reference,81.0,55.0,820nm,53789,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,11,0.081,rice,Pho1[-N]#10,1,-2.300196711314061
12,12,p700_reference,86.0,60.0,820nm,53777,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,12,0.086,rice,Pho1[-N]#10,1,-2.299683551364336
13,13,p700_reference,91.0,65.0,820nm,53771,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,13,0.091,rice,Pho1[-N]#10,1,-2.2994269713894733
14,14,p700_reference,96.0,70.0,820nm,53793,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,14,0.096,rice,Pho1[-N]#10,1,-2.3003677646306357
15,15,p700_reference,101.0,75.0,820nm,53771,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,15,0.101,rice,Pho1[-N]#10,1,-2.2994269713894733
16,16,p700_reference,106.0,80.0,820nm,53783,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,16,0.106,rice,Pho1[-N]#10,1,-2.2999401313391985
17,17,p700_reference,111.0,85.0,820nm,53783,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,17,0.111,rice,Pho1[-N]#10,1,-2.2999401313391985
18,18,p700_reference,116.0,90.0,820nm,53777,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,18,0.116,rice,Pho1[-N]#10,1,-2.299683551364336
19,19,p700_reference,121.0,95.0,820nm,53773,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,19,0.121,rice,Pho1[-N]#10,1,-2.299512498047761
20,20,p700_reference,126.0,100.0,820nm,53763,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,20,0.126,rice,Pho1[-N]#10,1,-2.299084864756323
21,21,p700_reference,131.0,105.0,820nm,53790,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,21,0.131,rice,Pho1[-N]#10,1,-2.300239474643205
22,22,p700_reference,136.0,110.0,820nm,53779,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,22,0.136,rice,Pho1[-N]#10,1,-2.2997690780226234
23,23,p700_reference,141.0,115.0,820nm,53775,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,23,0.141,rice,Pho1[-N]#10,1,-2.2995980247060483
24,24,p700_reference,146.0,120.0,820nm,53779,20240726_0726rice_USDA_Pho1[-N]#10_1_DA,24,0.146,rice,Pho1[-N]#10,1,-2.2997690780226234
