,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,41.0,15.0,820nm,64561,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,3,0.041,rice,Pho1[-C]#33,1,-2.299404025742619
4,4,p700_reference,46.0,20.0,820nm,64577,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,4,0.046,rice,Pho1[-C]#33,1,-2.2999738816062503
5,5,p700_reference,51.0,25.0,820nm,64586,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,5,0.051,rice,Pho1[-C]#33,1,-2.3002944255295423
6,6,p700_reference,56.0,30.0,820nm,64571,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,6,0.056,rice,Pho1[-C]#33,1,-2.2997601856573886
7,7,p700_reference,61.0,35.0,820nm,64587,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,7,0.061,rice,Pho1[-C]#33,1,-2.3003300415210193
8,8,p700_reference,66.0,40.0,820nm,64573,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,8,0.066,rice,Pho1[-C]#33,1,-2.2998314176403425
9,9,p700_reference,71.0,45.0,820nm,64571,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,9,0.071,rice,Pho1[-C]#33,1,-2.2997601856573886
10,10,p700_reference,76.0,50.0,820nm,64563,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,10,0.076,rice,Pho1[-C]#33,1,-2.299475257725573
11,11,p700_reference,81.0,55.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,11,0.081,rice,Pho1[-C]#33,1,-2.300045113589204
12,12,p700_reference,86.0,60.0,820nm,64574,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,12,0.086,rice,Pho1[-C]#33,1,-2.2998670336318194
13,13,p700_reference,91.0,65.0,820nm,64555,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,13,0.091,rice,Pho1[-C]#33,1,-2.2991903297937575
14,14,p700_reference,96.0,70.0,820nm,64571,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,14,0.096,rice,Pho1[-C]#33,1,-2.2997601856573886
15,15,p700_reference,101.0,75.0,820nm,64577,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,15,0.101,rice,Pho1[-C]#33,1,-2.2999738816062503
16,16,p700_reference,106.0,80.0,820nm,64568,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,16,0.106,rice,Pho1[-C]#33,1,-2.2996533376829578
17,17,p700_reference,111.0,85.0,820nm,64581,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,17,0.111,rice,Pho1[-C]#33,1,-2.3001163455721576
18,18,p700_reference,116.0,90.0,820nm,64575,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,18,0.116,rice,Pho1[-C]#33,1,-2.2999026496232964
19,19,p700_reference,121.0,95.0,820nm,64583,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,19,0.121,rice,Pho1[-C]#33,1,-2.300187577555112
20,20,p700_reference,126.0,100.0,820nm,64565,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,20,0.126,rice,Pho1[-C]#33,1,-2.299546489708527
21,21,p700_reference,131.0,105.0,820nm,64575,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,21,0.131,rice,Pho1[-C]#33,1,-2.2999026496232964
22,22,p700_reference,136.0,110.0,820nm,64574,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,22,0.136,rice,Pho1[-C]#33,1,-2.2998670336318194
23,23,p700_reference,141.0,115.0,820nm,64576,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,23,0.141,rice,Pho1[-C]#33,1,-2.299938265614773
24,24,p700_reference,146.0,120.0,820nm,64591,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,24,0.146,rice,Pho1[-C]#33,1,-2.3004725054869275
25,25,p700_reference,151.0,125.0,820nm,64574,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,25,0.151,rice,Pho1[-C]#33,1,-2.2998670336318194
26,26,p700_reference,156.0,130.0,820nm,64577,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,26,0.156,rice,Pho1[-C]#33,1,-2.2999738816062503
27,27,p700_reference,161.0,135.0,820nm,64582,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,27,0.161,rice,Pho1[-C]#33,1,-2.300151961563635
28,28,p700_reference,166.0,140.0,820nm,64571,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,28,0.166,rice,Pho1[-C]#33,1,-2.2997601856573886
29,29,p700_reference,171.0,145.0,820nm,64569,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,29,0.171,rice,Pho1[-C]#33,1,-2.2996889536744347
30,30,p700_reference,176.0,150.0,820nm,64578,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,30,0.176,rice,Pho1[-C]#33,1,-2.3000094975977268
31,31,p700_reference,181.0,155.0,820nm,64583,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,31,0.181,rice,Pho1[-C]#33,1,-2.300187577555112
32,32,p700_reference,186.0,160.0,820nm,64585,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,32,0.186,rice,Pho1[-C]#33,1,-2.300258809538066
33,33,p700_reference,191.0,165.0,820nm,64589,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,33,0.191,rice,Pho1[-C]#33,1,-2.300401273503973
34,34,p700_reference,196.0,170.0,820nm,64594,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,34,0.196,rice,Pho1[-C]#33,1,-2.3005793534613583
35,35,p700_reference,201.0,175.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,35,0.201,rice,Pho1[-C]#33,1,-2.300045113589204
36,36,p700_reference,206.0,180.0,820nm,64588,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,36,0.206,rice,Pho1[-C]#33,1,-2.3003656575124967
37,37,p700_reference,211.0,185.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,37,0.211,rice,Pho1[-C]#33,1,-2.300045113589204
38,38,p700_reference,216.0,190.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,38,0.216,rice,Pho1[-C]#33,1,-2.300045113589204
39,39,p700_reference,221.0,195.0,820nm,64571,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,39,0.221,rice,Pho1[-C]#33,1,-2.2997601856573886
40,40,p700_reference,226.0,200.0,820nm,64563,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,40,0.226,rice,Pho1[-C]#33,1,-2.299475257725573
41,41,p700_reference,231.0,205.0,820nm,64575,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,41,0.231,rice,Pho1[-C]#33,1,-2.2999026496232964
42,42,p700_reference,236.0,210.0,820nm,64565,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,42,0.236,rice,Pho1[-C]#33,1,-2.299546489708527
43,43,p700_reference,241.0,215.0,820nm,64586,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,43,0.241,rice,Pho1[-C]#33,1,-2.3002944255295423
44,44,p700_reference,246.0,220.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,44,0.246,rice,Pho1[-C]#33,1,-2.300045113589204
45,45,p700_reference,251.0,225.0,820nm,64578,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,45,0.251,rice,Pho1[-C]#33,1,-2.3000094975977268
46,46,p700_reference,256.0,230.0,820nm,64571,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,46,0.256,rice,Pho1[-C]#33,1,-2.2997601856573886
47,47,p700_reference,261.0,235.0,820nm,64573,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,47,0.261,rice,Pho1[-C]#33,1,-2.2998314176403425
48,48,p700_reference,266.0,240.0,820nm,64575,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,48,0.266,rice,Pho1[-C]#33,1,-2.2999026496232964
49,49,p700_reference,271.0,245.0,820nm,64587,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,49,0.271,rice,Pho1[-C]#33,1,-2.3003300415210193
50,50,p700_reference,276.0,250.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,50,0.276,rice,Pho1[-C]#33,1,-2.300045113589204
51,51,p700_reference,281.0,255.0,820nm,64523,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,51,0.281,rice,Pho1[-C]#33,1,-2.2980506180664957
52,52,p700_reference,286.0,260.0,820nm,64560,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,52,0.286,rice,Pho1[-C]#33,1,-2.299368409751142
53,53,p700_reference,291.0,265.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,53,0.291,rice,Pho1[-C]#33,1,-2.300045113589204
54,54,p700_reference,296.0,270.0,820nm,64578,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,54,0.296,rice,Pho1[-C]#33,1,-2.3000094975977268
55,55,p700_reference,301.0,275.0,820nm,64566,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,55,0.301,rice,Pho1[-C]#33,1,-2.299582105700004
56,56,p700_reference,306.0,280.0,820nm,64578,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,56,0.306,rice,Pho1[-C]#33,1,-2.3000094975977268
57,57,p700_reference,311.0,285.0,820nm,64579,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,57,0.311,rice,Pho1[-C]#33,1,-2.300045113589204
58,58,p700_reference,316.0,290.0,820nm,64586,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,58,0.316,rice,Pho1[-C]#33,1,-2.3002944255295423
59,59,p700_reference,321.0,295.0,820nm,64575,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,59,0.321,rice,Pho1[-C]#33,1,-2.2999026496232964
60,60,p700_reference,326.0,300.0,820nm,64583,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,60,0.326,rice,Pho1[-C]#33,1,-2.300187577555112
61,61,p700_reference,331.0,305.0,820nm,64582,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,61,0.331,rice,Pho1[-C]#33,1,-2.300151961563635
62,62,p700_reference,336.0,310.0,820nm,64567,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,62,0.336,rice,Pho1[-C]#33,1,-2.299617721691481
63,63,p700_reference,341.0,315.0,820nm,64565,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,63,0.341,rice,Pho1[-C]#33,1,-2.299546489708527
64,64,p700_reference,346.0,320.0,820nm,64570,20240726_0726rice_USDA_Pho1[-C]#33_1_DA,64,0.346,rice,Pho1[-C]#33,1,-2.2997245696659117
