,Unnamed: 0,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id,dAbs
3,3,p700_reference,42.0,15.0,820nm,57715,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,3,0.042,rice,Pho1[-N]#1,2,-2.2998592017815187
4,4,p700_reference,47.0,20.0,820nm,57707,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,4,0.047,rice,Pho1[-N]#1,2,-2.2995404133623167
5,5,p700_reference,52.0,25.0,820nm,57721,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,5,0.052,rice,Pho1[-N]#1,2,-2.3000982930959206
6,6,p700_reference,57.0,30.0,820nm,57730,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,6,0.057,rice,Pho1[-N]#1,2,-2.300456930067523
7,7,p700_reference,62.0,35.0,820nm,57709,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,7,0.062,rice,Pho1[-N]#1,2,-2.2996201104671172
8,8,p700_reference,67.0,40.0,820nm,57718,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,8,0.067,rice,Pho1[-N]#1,2,-2.2999787474387197
9,9,p700_reference,72.0,45.0,820nm,57719,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,9,0.072,rice,Pho1[-N]#1,2,-2.3000185959911197
10,10,p700_reference,77.0,50.0,820nm,57703,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,10,0.077,rice,Pho1[-N]#1,2,-2.2993810191527158
11,11,p700_reference,82.0,55.0,820nm,57719,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,11,0.082,rice,Pho1[-N]#1,2,-2.3000185959911197
12,12,p700_reference,87.0,60.0,820nm,57699,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,12,0.087,rice,Pho1[-N]#1,2,-2.2992216249431148
13,13,p700_reference,92.0,65.0,820nm,57719,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,13,0.092,rice,Pho1[-N]#1,2,-2.3000185959911197
14,14,p700_reference,97.0,70.0,820nm,57707,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,14,0.097,rice,Pho1[-N]#1,2,-2.2995404133623167
15,15,p700_reference,102.0,75.0,820nm,57707,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,15,0.102,rice,Pho1[-N]#1,2,-2.2995404133623167
16,16,p700_reference,107.0,80.0,820nm,57729,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,16,0.107,rice,Pho1[-N]#1,2,-2.3004170815151226
17,17,p700_reference,112.0,85.0,820nm,57713,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,17,0.112,rice,Pho1[-N]#1,2,-2.299779504676718
18,18,p700_reference,117.0,90.0,820nm,57707,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,18,0.117,rice,Pho1[-N]#1,2,-2.2995404133623167
19,19,p700_reference,122.0,95.0,820nm,57719,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,19,0.122,rice,Pho1[-N]#1,2,-2.3000185959911197
20,20,p700_reference,127.0,100.0,820nm,57715,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,20,0.127,rice,Pho1[-N]#1,2,-2.2998592017815187
21,21,p700_reference,132.0,105.0,820nm,57743,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,21,0.132,rice,Pho1[-N]#1,2,-2.300974961248726
22,22,p700_reference,137.0,110.0,820nm,57721,20240726_0726rice_USDA_Pho1[-N]#1_2_DA,22,0.137,rice,Pho1[-N]#1,2,-2.3000982930959206
