,labels,time_ms,time_ms_trace,wavelength,value,experiment_name,trace_num,time_s,plant_species,plant_genotype,plant_id
0,p700_reference,28.0,0.0,820nm,45363,20240618_061824_maize_4193_1_DA,0,0.028,rice,4193_1_DA.json,0
1,p700_reference,33.0,5.0,820nm,45397,20240618_061824_maize_4193_1_DA,0,0.033,rice,4193_1_DA.json,0
2,p700_reference,38.0,10.0,820nm,45379,20240618_061824_maize_4193_1_DA,0,0.038,rice,4193_1_DA.json,0
3,p700_reference,43.0,15.0,820nm,45391,20240618_061824_maize_4193_1_DA,0,0.043,rice,4193_1_DA.json,0
4,p700_reference,48.0,20.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.048,rice,4193_1_DA.json,0
5,p700_reference,53.0,25.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.053,rice,4193_1_DA.json,0
6,p700_reference,58.0,30.0,820nm,45391,20240618_061824_maize_4193_1_DA,0,0.058,rice,4193_1_DA.json,0
7,p700_reference,63.0,35.0,820nm,45391,20240618_061824_maize_4193_1_DA,0,0.063,rice,4193_1_DA.json,0
8,p700_reference,68.0,40.0,820nm,45394,20240618_061824_maize_4193_1_DA,0,0.068,rice,4193_1_DA.json,0
9,p700_reference,73.0,45.0,820nm,45387,20240618_061824_maize_4193_1_DA,0,0.073,rice,4193_1_DA.json,0
10,p700_reference,78.0,50.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.078,rice,4193_1_DA.json,0
11,p700_reference,83.0,55.0,820nm,45397,20240618_061824_maize_4193_1_DA,0,0.083,rice,4193_1_DA.json,0
12,p700_reference,88.0,60.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.088,rice,4193_1_DA.json,0
13,p700_reference,93.0,65.0,820nm,45405,20240618_061824_maize_4193_1_DA,0,0.093,rice,4193_1_DA.json,0
14,p700_reference,98.0,70.0,820nm,45394,20240618_061824_maize_4193_1_DA,0,0.098,rice,4193_1_DA.json,0
15,p700_reference,103.0,75.0,820nm,45397,20240618_061824_maize_4193_1_DA,0,0.103,rice,4193_1_DA.json,0
16,p700_reference,108.0,80.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.108,rice,4193_1_DA.json,0
17,p700_reference,113.0,85.0,820nm,45395,20240618_061824_maize_4193_1_DA,0,0.113,rice,4193_1_DA.json,0
18,p700_reference,118.0,90.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.118,rice,4193_1_DA.json,0
19,p700_reference,123.0,95.0,820nm,45389,20240618_061824_maize_4193_1_DA,0,0.123,rice,4193_1_DA.json,0
20,p700_reference,128.0,100.0,820nm,45411,20240618_061824_maize_4193_1_DA,0,0.128,rice,4193_1_DA.json,0
21,p700_reference,133.0,105.0,820nm,45405,20240618_061824_maize_4193_1_DA,0,0.133,rice,4193_1_DA.json,0
22,p700_reference,138.0,110.0,820nm,45411,20240618_061824_maize_4193_1_DA,0,0.138,rice,4193_1_DA.json,0
23,p700_reference,143.0,115.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.143,rice,4193_1_DA.json,0
24,p700_reference,148.0,120.0,820nm,45398,20240618_061824_maize_4193_1_DA,0,0.148,rice,4193_1_DA.json,0
25,p700_reference,153.0,125.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.153,rice,4193_1_DA.json,0
26,p700_reference,158.0,130.0,820nm,45407,20240618_061824_maize_4193_1_DA,0,0.158,rice,4193_1_DA.json,0
27,p700_reference,163.0,135.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.163,rice,4193_1_DA.json,0
28,p700_reference,168.0,140.0,820nm,45401,20240618_061824_maize_4193_1_DA,0,0.168,rice,4193_1_DA.json,0
29,p700_reference,173.0,145.0,820nm,45405,20240618_061824_maize_4193_1_DA,0,0.173,rice,4193_1_DA.json,0
30,p700_reference,178.0,150.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.178,rice,4193_1_DA.json,0
31,p700_reference,183.0,155.0,820nm,45407,20240618_061824_maize_4193_1_DA,0,0.183,rice,4193_1_DA.json,0
32,p700_reference,188.0,160.0,820nm,45402,20240618_061824_maize_4193_1_DA,0,0.188,rice,4193_1_DA.json,0
33,p700_reference,193.0,165.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.193,rice,4193_1_DA.json,0
34,p700_reference,198.0,170.0,820nm,45407,20240618_061824_maize_4193_1_DA,0,0.198,rice,4193_1_DA.json,0
35,p700_reference,203.0,175.0,820nm,45405,20240618_061824_maize_4193_1_DA,0,0.203,rice,4193_1_DA.json,0
36,p700_reference,208.0,180.0,820nm,45407,20240618_061824_maize_4193_1_DA,0,0.208,rice,4193_1_DA.json,0
37,p700_reference,213.0,185.0,820nm,45409,20240618_061824_maize_4193_1_DA,0,0.213,rice,4193_1_DA.json,0
38,p700_reference,218.0,190.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.218,rice,4193_1_DA.json,0
39,p700_reference,223.0,195.0,820nm,45411,20240618_061824_maize_4193_1_DA,0,0.223,rice,4193_1_DA.json,0
40,p700_reference,228.0,200.0,820nm,45395,20240618_061824_maize_4193_1_DA,0,0.228,rice,4193_1_DA.json,0
41,p700_reference,233.0,205.0,820nm,45415,20240618_061824_maize_4193_1_DA,0,0.233,rice,4193_1_DA.json,0
42,p700_reference,238.0,210.0,820nm,45399,20240618_061824_maize_4193_1_DA,0,0.238,rice,4193_1_DA.json,0
43,p700_reference,243.0,215.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.243,rice,4193_1_DA.json,0
44,p700_reference,248.0,220.0,820nm,45411,20240618_061824_maize_4193_1_DA,0,0.248,rice,4193_1_DA.json,0
45,p700_reference,253.0,225.0,820nm,45414,20240618_061824_maize_4193_1_DA,0,0.253,rice,4193_1_DA.json,0
46,p700_reference,258.0,230.0,820nm,45403,20240618_061824_maize_4193_1_DA,0,0.258,rice,4193_1_DA.json,0
